Running long_nop_mis30 from 3 to 200
156261347,,cycles:u,65626157,100.00
300140650,,instructions:u,65626157,100.00
131938130,,lsd_uops,65626157,100.00
574936,,idq_dsb_uops,65626157,100.00
116288082,,cycles:u,48927632,100.00
400140660,,instructions:u,48927632,100.00
335824284,,lsd_uops,48927632,100.00
573742,,idq_dsb_uops,48927632,100.00
180423434,,cycles:u,75736493,100.00
500140667,,instructions:u,75736493,100.00
132116286,,lsd_uops,75736493,100.00
580564,,idq_dsb_uops,75736493,100.00
192878712,,cycles:u,80947930,100.00
600140656,,instructions:u,80947930,100.00
101170647,,lsd_uops,80947930,100.00
580812,,idq_dsb_uops,80947930,100.00
187614354,,cycles:u,78738600,100.00
700140673,,instructions:u,78738600,100.00
356629518,,lsd_uops,78738600,100.00
615330,,idq_dsb_uops,78738600,100.00
200250298,,cycles:u,84002439,100.00
800140728,,instructions:u,84002439,100.00
800032331,,lsd_uops,84002439,100.00
587734,,idq_dsb_uops,84002439,100.00
233571771,,cycles:u,97926968,100.00
900140677,,instructions:u,97926968,100.00
900031165,,lsd_uops,97926968,100.00
595970,,idq_dsb_uops,97926968,100.00
266923302,,cycles:u,111839190,100.00
1000140714,,instructions:u,111839190,100.00
1000030160,,lsd_uops,111839190,100.00
595821,,idq_dsb_uops,111839190,100.00
300249822,,cycles:u,125772631,100.00
1100140718,,instructions:u,125772631,100.00
1100038095,,lsd_uops,125772631,100.00
591142,,idq_dsb_uops,125772631,100.00
300256408,,cycles:u,125773673,100.00
1200140717,,instructions:u,125773673,100.00
1200044042,,lsd_uops,125773673,100.00
595524,,idq_dsb_uops,125773673,100.00
336692215,,cycles:u,141030221,100.00
1300140720,,instructions:u,141030221,100.00
1300017638,,lsd_uops,141030221,100.00
609155,,idq_dsb_uops,141030221,100.00
357095904,,cycles:u,149549206,100.00
1400140729,,instructions:u,149549206,100.00
1400028216,,lsd_uops,149549206,100.00
610576,,idq_dsb_uops,149549206,100.00
400263943,,cycles:u,167567078,100.00
1500140731,,instructions:u,167567078,100.00
1500020744,,lsd_uops,167567078,100.00
612923,,idq_dsb_uops,167567078,100.00
400249841,,cycles:u,167571223,100.00
1600140729,,instructions:u,167571223,100.00
1600015702,,lsd_uops,167571223,100.00
609961,,idq_dsb_uops,167571223,100.00
450255562,,cycles:u,188444273,100.00
1700140735,,instructions:u,188444273,100.00
1700015809,,lsd_uops,188444273,100.00
598840,,idq_dsb_uops,188444273,100.00
450256613,,cycles:u,188439713,100.00
1800140733,,instructions:u,188439713,100.00
1800016791,,lsd_uops,188439713,100.00
601061,,idq_dsb_uops,188439713,100.00
500258099,,cycles:u,209343167,100.00
1900140797,,instructions:u,209343167,100.00
1900010014,,lsd_uops,209343167,100.00
628650,,idq_dsb_uops,209343167,100.00
500273933,,cycles:u,209343750,100.00
2000140739,,instructions:u,209343750,100.00
2000015123,,lsd_uops,209343750,100.00
629619,,idq_dsb_uops,209343750,100.00
550259326,,cycles:u,230220132,100.00
2100140742,,instructions:u,230220132,100.00
2099995620,,lsd_uops,230220132,100.00
628515,,idq_dsb_uops,230220132,100.00
550340828,,cycles:u,230248266,100.00
2200140744,,instructions:u,230248266,100.00
2199966816,,lsd_uops,230248266,100.00
677354,,idq_dsb_uops,230248266,100.00
600269890,,cycles:u,251116573,100.00
2300140750,,instructions:u,251116573,100.00
2299991029,,lsd_uops,251116573,100.00
642499,,idq_dsb_uops,251116573,100.00
600285813,,cycles:u,251128110,100.00
2400140751,,instructions:u,251128110,100.00
2399971798,,lsd_uops,251128110,100.00
642007,,idq_dsb_uops,251128110,100.00
650280630,,cycles:u,272001842,100.00
2500140752,,instructions:u,272001842,100.00
2499963826,,lsd_uops,272001842,100.00
636230,,idq_dsb_uops,272001842,100.00
650270799,,cycles:u,272006119,100.00
2600140756,,instructions:u,272006119,100.00
2599979889,,lsd_uops,272006119,100.00
657880,,idq_dsb_uops,272006119,100.00
700273556,,cycles:u,292907147,100.00
2700140761,,instructions:u,292907147,100.00
2699967733,,lsd_uops,292907147,100.00
686428,,idq_dsb_uops,292907147,100.00
700281725,,cycles:u,292902282,100.00
2800140760,,instructions:u,292902282,100.00
2799943238,,lsd_uops,292902282,100.00
684268,,idq_dsb_uops,292902282,100.00
800272153,,cycles:u,334677603,100.00
2900140770,,instructions:u,334677603,100.00
2899949475,,lsd_uops,334677603,100.00
663247,,idq_dsb_uops,334677603,100.00
800272419,,cycles:u,334681358,100.00
3000140777,,instructions:u,334681358,100.00
2999946093,,lsd_uops,334681358,100.00
687397,,idq_dsb_uops,334681358,100.00
800376755,,cycles:u,334728116,100.00
3100140770,,instructions:u,334728116,100.00
3099937554,,lsd_uops,334728116,100.00
729791,,idq_dsb_uops,334728116,100.00
800279697,,cycles:u,334691634,100.00
3200140772,,instructions:u,334691634,100.00
3199950748,,lsd_uops,334691634,100.00
681624,,idq_dsb_uops,334691634,100.00
900276172,,cycles:u,376451020,100.00
3300140780,,instructions:u,376451020,100.00
3299944247,,lsd_uops,376451020,100.00
695257,,idq_dsb_uops,376451020,100.00
900304659,,cycles:u,376468129,100.00
3400140780,,instructions:u,376468129,100.00
3399926469,,lsd_uops,376468129,100.00
703140,,idq_dsb_uops,376468129,100.00
900289031,,cycles:u,376449767,100.00
3500140780,,instructions:u,376449767,100.00
3499930998,,lsd_uops,376449767,100.00
685401,,idq_dsb_uops,376449767,100.00
900301137,,cycles:u,376458781,100.00
3600140777,,instructions:u,376458781,100.00
3599934774,,lsd_uops,376458781,100.00
703522,,idq_dsb_uops,376458781,100.00
1000353424,,cycles:u,418290993,100.00
3700140792,,instructions:u,418290993,100.00
3699888704,,lsd_uops,418290993,100.00
773830,,idq_dsb_uops,418290993,100.00
1000280050,,cycles:u,418233342,100.00
3800140790,,instructions:u,418233342,100.00
3799908912,,lsd_uops,418233342,100.00
704447,,idq_dsb_uops,418233342,100.00
1000299123,,cycles:u,418241864,100.00
3900140789,,instructions:u,418241864,100.00
3899922648,,lsd_uops,418241864,100.00
701083,,idq_dsb_uops,418241864,100.00
1000286465,,cycles:u,418228098,100.00
4000140791,,instructions:u,418228098,100.00
3999900237,,lsd_uops,418228098,100.00
724870,,idq_dsb_uops,418228098,100.00
1100158218,,cycles:u,459972672,100.00
4100140804,,instructions:u,459972672,100.00
4086970616,,lsd_uops,459972672,100.00
13661434,,idq_dsb_uops,459972672,100.00
1100287729,,cycles:u,460017657,100.00
4200140805,,instructions:u,460017657,100.00
4199897264,,lsd_uops,460017657,100.00
755569,,idq_dsb_uops,460017657,100.00
1100373267,,cycles:u,460061878,100.00
4300140802,,instructions:u,460061878,100.00
