Running long_nop_aligned from 3 to 200
154991297,,cycles:u,65108565,100.00
300140674,,instructions:u,65108565,100.00
1285563,,lsd_uops,65108565,100.00
566164,,idq_dsb_uops,65108565,100.00
134235058,,cycles:u,56411156,100.00
400140671,,instructions:u,56411156,100.00
155194837,,lsd_uops,56411156,100.00
556384,,idq_dsb_uops,56411156,100.00
134211645,,cycles:u,56401431,100.00
500140656,,instructions:u,56401431,100.00
500044965,,lsd_uops,56401431,100.00
572374,,idq_dsb_uops,56401431,100.00
160241874,,cycles:u,67293809,100.00
600140668,,instructions:u,67293809,100.00
600036342,,lsd_uops,67293809,100.00
591852,,idq_dsb_uops,67293809,100.00
175310139,,cycles:u,73586546,100.00
700140687,,instructions:u,73586546,100.00
700030127,,lsd_uops,73586546,100.00
609149,,idq_dsb_uops,73586546,100.00
200250397,,cycles:u,83991588,100.00
800140743,,instructions:u,83991588,100.00
800034476,,lsd_uops,83991588,100.00
597659,,idq_dsb_uops,83991588,100.00
233575672,,cycles:u,97918247,100.00
900140672,,instructions:u,97918247,100.00
900034888,,lsd_uops,97918247,100.00
582128,,idq_dsb_uops,97918247,100.00
266912692,,cycles:u,111839582,100.00
1000140733,,instructions:u,111839582,100.00
1000021419,,lsd_uops,111839582,100.00
595325,,idq_dsb_uops,111839582,100.00
300255036,,cycles:u,125777741,100.00
1100140728,,instructions:u,125777741,100.00
1100016139,,lsd_uops,125777741,100.00
601780,,idq_dsb_uops,125777741,100.00
300273377,,cycles:u,125843603,100.00
1200140726,,instructions:u,125843603,100.00
1200031777,,lsd_uops,125843603,100.00
612674,,idq_dsb_uops,125843603,100.00
350255744,,cycles:u,146674089,100.00
1300140748,,instructions:u,146674089,100.00
1300013818,,lsd_uops,146674089,100.00
601621,,idq_dsb_uops,146674089,100.00
350240939,,cycles:u,146665883,100.00
1400140747,,instructions:u,146665883,100.00
1400034155,,lsd_uops,146665883,100.00
588517,,idq_dsb_uops,146665883,100.00
400255855,,cycles:u,167573254,100.00
1500140738,,instructions:u,167573254,100.00
1500012457,,lsd_uops,167573254,100.00
603588,,idq_dsb_uops,167573254,100.00
400241970,,cycles:u,167556575,100.00
1600140738,,instructions:u,167556575,100.00
1600001583,,lsd_uops,167556575,100.00
614611,,idq_dsb_uops,167556575,100.00
450256170,,cycles:u,188461810,100.00
