Running long_nop_mis30 from 3 to 200
100451349,,cycles:u,23170498,100,00,,
300112555,,instructions:u,23170498,100,00,2,insn per cycle
0,,lsd_uops,23170498,100,00,,
300438308,,idq_dsb_uops,23170498,100,00,,
206459583,,cycles:u,45276296,100,00,,
400112577,,instructions:u,45276296,100,00,1,insn per cycle
0,,lsd_uops,45276296,100,00,,
388105795,,idq_dsb_uops,45276296,100,00,,
128094794,,cycles:u,28561744,100,00,,
500112574,,instructions:u,28561744,100,00,3,insn per cycle
0,,lsd_uops,28561744,100,00,,
499976458,,idq_dsb_uops,28561744,100,00,,
200273285,,cycles:u,44011575,100,00,,
600112563,,instructions:u,44011575,100,00,3,insn per cycle
0,,lsd_uops,44011575,100,00,,
600300060,,idq_dsb_uops,44011575,100,00,,
175393726,,cycles:u,39385808,100,00,,
700112626,,instructions:u,39385808,100,00,3,insn per cycle
0,,lsd_uops,39385808,100,00,,
700434013,,idq_dsb_uops,39385808,100,00,,
200378457,,cycles:u,44308748,100,00,,
800112628,,instructions:u,44308748,100,00,3,insn per cycle
0,,lsd_uops,44308748,100,00,,
800431320,,idq_dsb_uops,44308748,100,00,,
225273869,,cycles:u,49542684,100,00,,
900112631,,instructions:u,49542684,100,00,4,insn per cycle
0,,lsd_uops,49542684,100,00,,
900430455,,idq_dsb_uops,49542684,100,00,,
277037450,,cycles:u,62135142,100,00,,
1000112634,,instructions:u,62135142,100,00,3,insn per cycle
0,,lsd_uops,62135142,100,00,,
857629210,,idq_dsb_uops,62135142,100,00,,
275269905,,cycles:u,61388440,100,00,,
1100112662,,instructions:u,61388440,100,00,4,insn per cycle
0,,lsd_uops,61388440,100,00,,
1100460285,,idq_dsb_uops,61388440,100,00,,
300289968,,cycles:u,67891875,100,00,,
1200112653,,instructions:u,67891875,100,00,4,insn per cycle
0,,lsd_uops,67891875,100,00,,
1200444917,,idq_dsb_uops,67891875,100,00,,
325289428,,cycles:u,72610272,100,00,,
1300112664,,instructions:u,72610272,100,00,4,insn per cycle
0,,lsd_uops,72610272,100,00,,
1300458057,,idq_dsb_uops,72610272,100,00,,
350342036,,cycles:u,78521480,100,00,,
1400112656,,instructions:u,78521480,100,00,4,insn per cycle
0,,lsd_uops,78521480,100,00,,
1400438200,,idq_dsb_uops,78521480,100,00,,
375381620,,cycles:u,82183500,100,00,,
1500112656,,instructions:u,82183500,100,00,4,insn per cycle
0,,lsd_uops,82183500,100,00,,
1500361744,,idq_dsb_uops,82183500,100,00,,
400298651,,cycles:u,85712986,100,00,,
1600112658,,instructions:u,85712986,100,00,4,insn per cycle
0,,lsd_uops,85712986,100,00,,
1600435201,,idq_dsb_uops,85712986,100,00,,
425394174,,cycles:u,93328718,100,00,,
1700112663,,instructions:u,93328718,100,00,4,insn per cycle
0,,lsd_uops,93328718,100,00,,
1700455265,,idq_dsb_uops,93328718,100,00,,
450309835,,cycles:u,100406733,100,00,,
1800112663,,instructions:u,100406733,100,00,4,insn per cycle
0,,lsd_uops,100406733,100,00,,
1800442534,,idq_dsb_uops,100406733,100,00,,
475290498,,cycles:u,103957570,100,00,,
1900112646,,instructions:u,103957570,100,00,4,insn per cycle
0,,lsd_uops,103957570,100,00,,
1900426701,,idq_dsb_uops,103957570,100,00,,
500372635,,cycles:u,107850033,100,00,,
2000112690,,instructions:u,107850033,100,00,4,insn per cycle
0,,lsd_uops,107850033,100,00,,
2000415960,,idq_dsb_uops,107850033,100,00,,
525322287,,cycles:u,114801036,100,00,,
2100112665,,instructions:u,114801036,100,00,4,insn per cycle
0,,lsd_uops,114801036,100,00,,
2100417128,,idq_dsb_uops,114801036,100,00,,
550356816,,cycles:u,118832656,100,00,,
2200112675,,instructions:u,118832656,100,00,4,insn per cycle
0,,lsd_uops,118832656,100,00,,
2200454297,,idq_dsb_uops,118832656,100,00,,
575317547,,cycles:u,125700955,100,00,,
2300112677,,instructions:u,125700955,100,00,4,insn per cycle
0,,lsd_uops,125700955,100,00,,
2300430453,,idq_dsb_uops,125700955,100,00,,
600320823,,cycles:u,128371882,100,00,,
2400112667,,instructions:u,128371882,100,00,4,insn per cycle
0,,lsd_uops,128371882,100,00,,
2400434763,,idq_dsb_uops,128371882,100,00,,
663327988,,cycles:u,145020745,100,00,,
2500112681,,instructions:u,145020745,100,00,3,insn per cycle
0,,lsd_uops,145020745,100,00,,
2500391338,,idq_dsb_uops,145020745,100,00,,
650315012,,cycles:u,141968162,100,00,,
2600112675,,instructions:u,141968162,100,00,4,insn per cycle
0,,lsd_uops,141968162,100,00,,
2600411394,,idq_dsb_uops,141968162,100,00,,
675369335,,cycles:u,148529036,100,00,,
2700112676,,instructions:u,148529036,100,00,4,insn per cycle
0,,lsd_uops,148529036,100,00,,
2700420659,,idq_dsb_uops,148529036,100,00,,
700362043,,cycles:u,153038618,100,00,,
2800112684,,instructions:u,153038618,100,00,4,insn per cycle
0,,lsd_uops,153038618,100,00,,
2800398125,,idq_dsb_uops,153038618,100,00,,
725286619,,cycles:u,161774482,100,00,,
2900112678,,instructions:u,161774482,100,00,4,insn per cycle
0,,lsd_uops,161774482,100,00,,
2900437300,,idq_dsb_uops,161774482,100,00,,
750315644,,cycles:u,163796022,100,00,,
3000112685,,instructions:u,163796022,100,00,4,insn per cycle
0,,lsd_uops,163796022,100,00,,
3000404598,,idq_dsb_uops,163796022,100,00,,
775372058,,cycles:u,165865669,100,00,,
3100112678,,instructions:u,165865669,100,00,4,insn per cycle
0,,lsd_uops,165865669,100,00,,
3100367671,,idq_dsb_uops,165865669,100,00,,
800759155,,cycles:u,179400114,100,00,,
3200112687,,instructions:u,179400114,100,00,4,insn per cycle
0,,lsd_uops,179400114,100,00,,
3200186699,,idq_dsb_uops,179400114,100,00,,
825350729,,cycles:u,177155999,100,00,,
3300112691,,instructions:u,177155999,100,00,4,insn per cycle
0,,lsd_uops,177155999,100,00,,
3300443025,,idq_dsb_uops,177155999,100,00,,
850562405,,cycles:u,186588248,100,00,,
3400112711,,instructions:u,186588248,100,00,4,insn per cycle
0,,lsd_uops,186588248,100,00,,
3400263672,,idq_dsb_uops,186588248,100,00,,
875287934,,cycles:u,188018201,100,00,,
3500112683,,instructions:u,188018201,100,00,4,insn per cycle
0,,lsd_uops,188018201,100,00,,
3500422423,,idq_dsb_uops,188018201,100,00,,
900322379,,cycles:u,192197300,100,00,,
3600112687,,instructions:u,192197300,100,00,4,insn per cycle
0,,lsd_uops,192197300,100,00,,
3600394171,,idq_dsb_uops,192197300,100,00,,
925350621,,cycles:u,198329375,100,00,,
3700112690,,instructions:u,198329375,100,00,4,insn per cycle
0,,lsd_uops,198329375,100,00,,
3700431519,,idq_dsb_uops,198329375,100,00,,
950363411,,cycles:u,207646626,100,00,,
3800112692,,instructions:u,207646626,100,00,4,insn per cycle
0,,lsd_uops,207646626,100,00,,
3800376336,,idq_dsb_uops,207646626,100,00,,
975348621,,cycles:u,212729657,100,00,,
3900112690,,instructions:u,212729657,100,00,4,insn per cycle
0,,lsd_uops,212729657,100,00,,
3900367068,,idq_dsb_uops,212729657,100,00,,
1000473263,,cycles:u,214934455,100,00,,
4000112689,,instructions:u,214934455,100,00,4,insn per cycle
0,,lsd_uops,214934455,100,00,,
4000330541,,idq_dsb_uops,214934455,100,00,,
1025390932,,cycles:u,223998497,100,00,,
4100112693,,instructions:u,223998497,100,00,4,insn per cycle
0,,lsd_uops,223998497,100,00,,
4100400695,,idq_dsb_uops,223998497,100,00,,
1050332010,,cycles:u,229718983,100,00,,
4200112695,,instructions:u,229718983,100,00,4,insn per cycle
0,,lsd_uops,229718983,100,00,,
4200393639,,idq_dsb_uops,229718983,100,00,,
1075378573,,cycles:u,234716420,100,00,,
4300112679,,instructions:u,234716420,100,00,4,insn per cycle
0,,lsd_uops,234716420,100,00,,
4300375740,,idq_dsb_uops,234716420,100,00,,
1100324502,,cycles:u,239673442,100,00,,
4400112696,,instructions:u,239673442,100,00,4,insn per cycle
0,,lsd_uops,239673442,100,00,,
4400386398,,idq_dsb_uops,239673442,100,00,,
1125377163,,cycles:u,245631631,100,00,,
4500112697,,instructions:u,245631631,100,00,4,insn per cycle
0,,lsd_uops,245631631,100,00,,
4500346156,,idq_dsb_uops,245631631,100,00,,
1150311200,,cycles:u,256053232,100,00,,
4600112686,,instructions:u,256053232,100,00,4,insn per cycle
0,,lsd_uops,256053232,100,00,,
4600408632,,idq_dsb_uops,256053232,100,00,,
1175311020,,cycles:u,250982424,100,00,,
4700112712,,instructions:u,250982424,100,00,4,insn per cycle
0,,lsd_uops,250982424,100,00,,
4700386138,,idq_dsb_uops,250982424,100,00,,
1200479781,,cycles:u,262125052,100,00,,
4800112704,,instructions:u,262125052,100,00,4,insn per cycle
0,,lsd_uops,262125052,100,00,,
4800322994,,idq_dsb_uops,262125052,100,00,,
1225336138,,cycles:u,261339306,100,00,,
4900112714,,instructions:u,261339306,100,00,4,insn per cycle
0,,lsd_uops,261339306,100,00,,
4900366940,,idq_dsb_uops,261339306,100,00,,
1250339604,,cycles:u,266872179,100,00,,
5000112711,,instructions:u,266872179,100,00,4,insn per cycle
0,,lsd_uops,266872179,100,00,,
5000350491,,idq_dsb_uops,266872179,100,00,,
1275337020,,cycles:u,272447083,100,00,,
5100112704,,instructions:u,272447083,100,00,4,insn per cycle
0,,lsd_uops,272447083,100,00,,
5100383250,,idq_dsb_uops,272447083,100,00,,
1300392820,,cycles:u,279194676,100,00,,
5200112706,,instructions:u,279194676,100,00,4,insn per cycle
0,,lsd_uops,279194676,100,00,,
5200383960,,idq_dsb_uops,279194676,100,00,,
1325436559,,cycles:u,284057979,100,00,,
5300112693,,instructions:u,284057979,100,00,4,insn per cycle
0,,lsd_uops,284057979,100,00,,
5300330084,,idq_dsb_uops,284057979,100,00,,
1350349783,,cycles:u,294367062,100,00,,
5400112714,,instructions:u,294367062,100,00,4,insn per cycle
0,,lsd_uops,294367062,100,00,,
5400385825,,idq_dsb_uops,294367062,100,00,,
1375319105,,cycles:u,293176864,100,00,,
5500112709,,instructions:u,293176864,100,00,4,insn per cycle
0,,lsd_uops,293176864,100,00,,
